the_geom,county,city_village_or_cdp,housing_type,complex_name,complex_address,units,acres,status,year,comment,conversion_date,cartodb_id,state,latitude,longitude,accuracy_score,accuracy_type,number,street,city,zip,country,source
0101000020E6100000E259828C806E52C00438BD8BF74F4440,Nassau,Cedarhurst,COOP,Cedarhurst Park House,257-291 Cedarhurst Ave.,68,1.4,BUILT,<1970,APTCONV,">76,<91",62,New York,40.624742,-73.726596,1,rooftop,291,Cedarhurst Ave,Cedarhurst,11516,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000DDD0949D7E6E52C07BA2EBC20F504440,Nassau,Cedarhurst,COOP,Colonial Gardens,272-300 Cedarhurst Ave.,45,1,BUILT,1950,APTCONV,1990 E,64,New York,40.625481,-73.726478,1,rooftop,300,Cedarhurst Ave,Cedarhurst,11516,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000004DF564FED13F52C05C7171546E6C4440,Suffolk,Medford,APT,Villas at Medford,Route 112 & Granny Rd.,112,9.6,BUILT,2002,,,1279,New York,40.847117,-72.997192,0.8,intersection,,Granny Rd,Medford,11763,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000085251E50366E52C04A5F0839EF4F4440,Nassau,Cedarhurst,COOP,Hampshire House,601 Chestnut St.,58,1.3,BUILT,1964,APTCONV,1979,66,New York,40.624488,-73.722065,1,rooftop,601,Chestnut St,Cedarhurst,11516,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000CB48BDA7726E52C0211D1EC2F84F4440,Nassau,Cedarhurst,COND,Hudson Gardens Condominium,530 Hudson Ave.,22,0.5,BUILT,1973 E,APTCONV,1983,67,New York,40.624779,-73.725748,1,rooftop,530,Hudson Ave,Cedarhurst,11516,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000003DF372D87D6E52C0649291B3B04F4440,Nassau,Cedarhurst,COOP,Palmer House,463 Summit Ave.,22,0.8,BUILT,1961,APTCONV,1981,68,New York,40.62258,-73.726431,1,rooftop,463,Summit Ave,Cedarhurst,11516,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000A702EE79FE3B52C068CEFA9463704440,Suffolk,Middle Island,COND,Artist Lake,Artist Lake Dr.& Yaphank-Midle,320,29.1,BUILT,1973,,,1280,New York,40.878039,-72.937407,1,street_center,,Artist Lake Dr,Middle Island,11953,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000DE02098A1F6E52C0C5591135D14F4440,Nassau,Cedarhurst,COOP,Tiffany House,623 Central Ave.,77,0.9,BUILT,1928,APTCONV,1987,70,New York,40.623572,-73.720675,1,rooftop,623,Central Ave,Cedarhurst,11516,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000002AFD84B35B3D52C02976340EF5714440,Suffolk,Middle Island,COND,Birchwood at Spring Lake,Birchwood Park Dr. & Rte. 25,733,191.6,BUILT,"1991, 1996",,,1281,New York,40.890291,-72.958722,1,street_center,,Birchwood Park Dr,Middle Island,11953,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000C2A563CE336E52C0508BC1C3B44F4440,Nassau,Cedarhurst,COOP,White House Apartments,545-557 Central Ave.,80,2.7,BUILT,<1964,APTCONV,1983,72,New York,40.622704,-73.721912,1,rooftop,557,Central Ave,Cedarhurst,11516,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000B43A3943716E52C0C0046EDDCD554440,Nassau,East Atlantic Beach,COND,Water Club,1233 Beech St. & Dune Rd.,56,,BUILT,1987,SF,,73,New York,40.670345,-73.725663,0.66,intersection,,Beech St,Valley Stream,11580,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000E9B985AE443B52C0BBED42739D724440,Suffolk,Middle Island,COND,Coventry Manor,Woodville Rd. & Rte. 25,267,56.9,BUILT,"1973, 1984",,,1283,New York,40.89543,-72.926067,1,street_center,,Woodville Rd,Middle Island,11953,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000007D08AA46AF3B52C033DDEBA4BE704440,Suffolk,Middle Island,APT,Fairfield Village,248 Lake Pointe Circle & Rt 25,180,78.3,BUILT,"1976, 1981",,,1285,New York,40.880818,-72.932573,0.9,range_interpolation,248,Lake Pointe Cir,Middle Island,11953,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000008E03AF963B3C52C08CBAD6DEA7704440,Suffolk,Middle Island,COND,Fairview at Artist Lake,Fairview Cir. & Yaphank-Middle,372,19.3,BUILT,1986,,,1286,New York,40.880123,-72.941137,0.89,intersection,,Fairview Cir,Middle Island,11953,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000058207A52266352C02B69C537145E4440,Nassau,East Meadow,COOP,"Knolls of East Meadow I,II,III",555 Salisbury Park Dr.,254,10,BUILT,1994,SRCIT-AFFORD,,77,New York,40.734992,-73.549214,1,rooftop,555,Salisbury Park Dr,East Meadow,11554,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000004E0E9F74226352C0B8CEBF5DF65D4440,Nassau,East Meadow,COOP,Knolls of East Meadow IV,425 Salisbury Park Dr.,102,,BUILT,1999,SRCIT-AFFORD,,78,New York,40.734081,-73.548978,1,rooftop,425,Salisbury Park Dr,East Meadow,11554,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000002D944C4EED3B52C0459E245D33714440,Suffolk,Middle Island,APT,Tudor Oaks,Tudor La. & Middle Country Rd.,110,9.9,BUILT,1973,,,1289,New York,40.88438,-72.936359,0.68,intersection,,Middle Country Rd,Middle Island,11953,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000B00111E2CA6452C0CE55F31C915B4440,Nassau,East Meadow,COOP,Meadows at Mitchel Field,250 Merrick Ave.,438,20,BUILT,1998,SRCIT-AFFORD,,80,New York,40.715366,-73.574883,1,rooftop,250,Merrick Ave,East Meadow,11554,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000F7E7A221E36452C07555A016835B4440,Nassau,East Meadow,APT,Mitchel Houses,1485 Front St.,126,,BUILT,1981,SRCIT-AFFORD,,81,New York,40.714938,-73.576363,1,rooftop,1485,Front St,East Meadow,11554,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000003CC093162E3F52C094F7713447784440,Suffolk,Miller Place,COND,Country Pointe at Miller Place,Meadow Pond Circle & Jersey Av,110,23.8,BUILT,2004,,,1290,New York,40.939673,-72.987188,0.54,intersection,,Jersey Ave,Miller Place,11764,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000004B901150E16452C0AF5A99F04B5B4440,Nassau,East Meadow,COND,Seasons at East Meadow,1475 Front St.,404,19,BUILT,2011,SRCIT,,83,New York,40.713255,-73.576252,1,range_interpolation,1475,Front St,East Meadow,11554,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000000F7BA180ED6452C062A3ACDF4C5C4440,Nassau,East Meadow,COND,The Bel-Aire,50 Merrick Ave.,92,3,BUILT,2005,SRCIT,,84,New York,40.721096,-73.576996,1,rooftop,50,Merrick Ave,East Meadow,11554,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000E542E55FCB3F52C08F1CE90C8C784440,Suffolk,Miller Place,APT,Miller Place Gardens,124 Sylvan Ave.,11,1.2,BUILT,2001,,,1291,New York,40.941774,-72.996788,1,range_interpolation,124,Sylvan Ave,Miller Place,11764,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000FE0DDAAB8F6A52C0B6F7A92A34524440,Nassau,East Rockaway,COOP,Capitol House,490 Atlantic Ave.,75,1.2,BUILT,1962,APTCONV,1982,86,New York,40.642217,-73.665019,1,rooftop,490,Atlantic Ave,East Rockaway,11518,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000043024697373452C07C5F5CAAD2684440,Suffolk,Moriches,APT,Mirror Pond Villas,Mirror La.&Jerusalem Hollow Rd,100,20.3,BUILT,2002,,,1294,New York,40.818929,-72.815893,1,street_center,,Mirror Ln,Moriches,11955,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000054C554FA092F52C0D3A23EC91D684440,Suffolk,Moriches,APT,Tall Oaks Country Club Villas,Meadowoods La&Morich-Mid.Is.Rd,560,110.8,BUILT,1985,,,1295,New York,40.813409,-72.734984,1,street_center,,Meadowood Ln,East Moriches,11940,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000F549EEB0896A52C02EC896E5EB524440,Nassau,East Rockaway,COOP,East Rock Gardens,320 Atlantic Ave.,75,1.4,BUILT,1960,APTCONV,1982,89,New York,40.647824,-73.664654,1,rooftop,320,Atlantic Ave,East Rockaway,11518,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000014D840D4F6A52C08429CAA5F1514440,Nassau,East Rockaway,COOP,Harbor House,16 Main St.,72,1.4,BUILT,1959,APTCONV,1989,90,New York,40.640187,-73.661075,1,rooftop,16,Main St,East Rockaway,11518,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000069E7B0F976A52C0DCA16131EA524440,Nassau,East Rockaway,COOP,Heritage House,315 Atlantic Ave.,45,0.7,BUILT,1961,APTCONV,1983,91,New York,40.647772,-73.66547,1,rooftop,315,Atlantic Ave,East Rockaway,11518,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000070D05E7D3C6A52C04C1938A0A5514440,Nassau,East Rockaway,APT,Lindermere East,60 Front St.,43,,BUILT,2008,SRCIT,,92,New York,40.637867,-73.659942,1,rooftop,60,Front St,East Rockaway,11518,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000C0B0FCF9B64152C06D567DAEB6784440,Suffolk,Mount Sinai,COND,Mountain Ridge,Mountain Ridge Dr. & N.Country,18,20.7,BUILT,1988,,,1299,New York,40.943075,-73.026793,1,street_center,,Mountain Ridge Dr,Mount Sinai,11766,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000007E5182FE424152C0AFB321FFCC604440,Suffolk,Patchogue,COND,Riverview,"Jackie Ct., & 257 River Ave.",35,4,BUILT,2011,,,1324,New York,40.756256,-73.019714,1,street_center,,Jackie Ct,Patchogue,11772,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000F984ECBC8D6A52C08028983105534440,Nassau,East Rockaway,COOP,The Crescent,280-290 Atlantic Ave.,144,2.3,BUILT,1959,APTCONV,">76,<85",96,New York,40.648596,-73.664901,1,rooftop,290,Atlantic Ave,East Rockaway,11518,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000004CC2853C826D52C06B4606B98B5A4440,Nassau,Elmont,COOP,Foster Meadow,1888 Foster Meadow La.,30,,BUILT,2010,SRCIT-AFFORD,,98,New York,40.707389,-73.711074,1,rooftop,1888,Foster Meadow Ln,Elmont,11003,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000025085740A16D52C04F0306499F5A4440,Nassau,Elmont,APT,Westover Gardens,132-158 Elmont Rd.,130,,BUILT,1972,SRCIT-AFFORD,,99,New York,40.707986,-73.712967,1,rooftop,158,Elmont Rd,Elmont,11003,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000006CB2463D443C52C0C82764E76D664440,Suffolk,North Bellport,APT,Rosemont,Orchid Circle & Woodside Ave.,711,115.3,BUILT,2002,,,1304,New York,40.800229,-72.941665,0.76,intersection,,Orchid Cir,Bellport,11713,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000009E45EF54C04152C031B610E4A0624440,Suffolk,Patchogue,APT,---,"3,5 Lake St.",24,0.3,BUILT,1935,,,1306,New York,40.770535,-73.027364,0.9,range_interpolation,3,W 5,Patchogue,11772,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000090696D1ADB4752C053CC41D0D1684440,Suffolk,Patchogue,COND,Bay Village,Emily Dr. &  South Ocean Ave.,63,3.6,BUILT,2007,,,1308,New York,40.818903,-73.122748,0.58,intersection,,Emily Dr,Ronkonkoma,11779,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000006CCF2C09506D52C071546EA2965C4440,Nassau,Floral Park,COOP,Floral Gardens,33-47 Floral Blvd.,36,0.9,BUILT,1920,APTCONV,1985 E,103,New York,40.723347,-73.70801,1,rooftop,47,Floral Blvd,Floral Park,11001,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000790261A7586D52C0A1F5F065A25C4440,Nassau,Floral Park,COOP,Floral Park Town House,1 Childs Ave.,16,0.9,BUILT,1967,APTCINV,1990 E,104,New York,40.723706,-73.708536,1,rooftop,1,Childs Ave,Floral Park,11001,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000A5828AAA5F4152C0751DAA29C9604440,Suffolk,Patchogue,APT,Bayview Garden Apartments,234 River Ave.,96,4.3,BUILT,1964,,,1309,New York,40.756139,-73.021464,1,rooftop,234,River Ave,Patchogue,11772,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000003D98141F9F6C52C0E7543200545D4440,Nassau,Floral Park,APT,St. Hedwig's Gardens,8 Linden Ave.,27,,BUILT,1998,SRCIT-AFFORD,,107,New York,40.729126,-73.697212,1,rooftop,8,Linden Ave,Floral Park,11001,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000C0CE4D9B714752C01B47ACC5A7684440,Suffolk,Patchogue,APT,Church Street Apartments,"45 Church St., 35 Railroad Av.",28,0.4,BUILT,1939,,,1311,New York,40.81762,-73.116309,1,rooftop,45,Church St,Ronkonkoma,11779,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000D80DDB16654152C0172CD505BC604440,Suffolk,Patchogue,APT,Colonial Garden Apartments,250 River Ave.,64,2.7,BUILT,1964,,,1312,New York,40.755738,-73.021795,1,rooftop,250,River Ave,Patchogue,11772,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000BF9CD9AED06B52C0266F8099EF584440,Nassau,Franklin Square,APT,Dogwood Terrace,1178 Martha Pl.,104,,BUILT,1971,SRCIT-AFFORD,,110,New York,40.694812,-73.684612,1,rooftop,1178,Martha Pl,Franklin Square,11010,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000FA5E43705C4152C0C171193735604440,Suffolk,Patchogue,APT,Fairfield on the Bay,Mainsail Dr. & Crescent St.,132,6.1,BUILT,1971,,,1315,New York,40.751624,-73.021267,0.93,intersection,,Crescent St,Patchogue,11772,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000A703594FAD6B52C02905DD5ED25A4440,Nassau,Franklin Square,APT,Renken Apartments,1140 Hempstead Tpke.,48,,BUILT,1990,SRCITCONG,,112,New York,40.709545,-73.682453,1,rooftop,1140,Hempstead Tpke,Franklin Square,11010,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000B6847CD0B34152C0DBDD03745F624440,Suffolk,Patchogue,APT,Heatherwood House at Patchogue,99 Waverly Ave. & E. 2nd St.,192,5.5,BUILT,1964,,,1317,New York,40.768538,-73.0266,1,intersection,,E 2nd St,Patchogue,11772,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000E773EE76BD4052C0FF21FDF675624440,Suffolk,Patchogue,APT,Maple Tree Apartments,90-98 Maple Ave. & Thorne St.,84,1.5,BUILT,1960,,,1319,New York,40.769225,-73.011564,1,intersection,,Maple Ave,Patchogue,11772,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000B24813EF004E52C0B3F0F5B52E5D4440,Suffolk,Patchogue,APT,New Village,Main St. & North Ocean Av.,291,4.9,BUILT,2014,,,1320,New York,40.727988,-73.218807,1,intersection,,Main St,Islip,11751,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000024D40CA9A24152C0CB811E6ADB624440,Suffolk,Patchogue,COND,Pinewood Terrace,Waverly Ave. & W. 7th St.,38,4.3,BUILT,2010,,,1322,New York,40.772321,-73.025553,0.63,intersection,,E 7th St,Patchogue,11772,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000004A0A2C80294152C0591822A7AF614440,Suffolk,Patchogue,COND,Riverwalk,27 Lager La. & West Ave.,163,12.2,BUILT,2015,,,1325,New York,40.763173,-73.018158,1,rooftop,27,Lager Ln,Patchogue,11772,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000007E350708E64052C0EA9106B7B5614440,Suffolk,Patchogue,APT,Seacrest Village,127 South Ocean Ave.,26,1.1,BUILT,2003,,,1326,New York,40.763358,-73.01404,1,rooftop,127,S Ocean Ave,Patchogue,11772,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000001ABFF04A924052C0629E95B4E2614440,Suffolk,Patchogue,APT,Terry Apartments,38 Rider Ave. & Terry St.,65,1,BUILT,1973,,,1327,New York,40.764731,-73.008929,1,intersection,,Rider Ave,Patchogue,11772,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000FED5E3BED51352C07AE1CE8591924440,Suffolk,Patchogue,APT,Tiffany Apartments,1 Maple Ave. & E. Main St.,88,1.6,BUILT,1973,,,1328,New York,41.145066,-72.309921,0.8,intersection,,Maple Ln,Orient,11957,US,TIGER/Line® dataset from the US Census Bureau
0101000020E61000004BB1A371A84152C0BD8A8C0E48624440,Suffolk,Patchogue,APT,Wave Lake Apartment,77 Waverly Ave.,80,2.9,BUILT,1990,,,1331,New York,40.767824,-73.025906,1,range_interpolation,77,Waverly Ave,Patchogue,11772,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000005BF0D315E4452C0CA703C9F01794440,Suffolk,Port Jefferson,COND,202 Regency,202 Main St.,26,0.3,BUILT,1988,,,1332,New York,40.945362,-73.068249,1,rooftop,202,Main St,Port Jefferson,11777,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000C11A67D3114452C0FC8A355CE4784440,Suffolk,Port Jefferson,COND,Belle Harbor Mews,515 High St.,18,3.3,BUILT,1984,,,1334,New York,40.944469,-73.063588,1,rooftop,515,High St,Port Jefferson,11777,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000058A9A0A2EA4352C01D3A3DEFC6784440,Suffolk,Port Jefferson,COND,Canyon Creek,Inwood Rd. & Myrtle Ave.,19,9.1,BUILT,1987,,,1335,New York,40.943571,-73.061196,1,intersection,,Inwood Rd,Port Jefferson,11777,US,TIGER/Line® dataset from the US Census Bureau
0101000020E6100000D8D5E429AB4352C04015376E31794440,Suffolk,Port Jefferson,APT,Fairfield at Port Jefferson,655 Belle Terre Rd.& Myrtle Av,92,6,BUILT,1968,,,1336,New York,40.946821,-73.057322,1,rooftop,655,Belle Terre Rd,Port Jefferson,11777,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000014B01D8CD84C52C0CA367007EA644440,Suffolk,Port Jefferson,APT,Fairfield Falls,"1,2 Dark Hollow Rd.",64,9.5,BUILT,1965,,,1337,New York,40.788392,-73.200717,0.8,rooftop,1,2nd Ave,Central Islip,11722,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000EFC682C2A04452C036E50AEF72774440,Suffolk,Port Jefferson,APT,Fairfield Landmark,Dark Hollow Rd.,66,4.2,BUILT,2002,,,1338,New York,40.933195,-73.072312,1,street_center,,Dark Hollow Rd,Port Jefferson,11777,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000050DF32A7CB4352C027BD6F7CED774440,Suffolk,Port Jefferson,COND,Harbor View at Port Jefferson,Vantage Ct. & Reeves Rd.,40,16.4,BUILT,1999,,,1339,New York,40.936935,-73.059305,0.94,intersection,,Reeves Rd,Port Jefferson,11777,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000086E3F90CA84352C0C68A1A4CC3784440,Suffolk,Port Jefferson,APT,Harbour Heights Country Club,645 Belle Terre Rd.,96,6.2,BUILT,1968,,,1340,New York,40.94346,-73.057132,1,rooftop,645,Belle Terre Rd,Port Jefferson,11777,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000051BEA085044352C0B937BF61A2774440,Suffolk,Port Jefferson,COND,Highlands,Windward Ct. & Highlands Blvd.,231,29.1,BUILT,"1990,1996",,,1341,New York,40.934643,-73.047151,0.9,street_center,,Windward Ct S,Port Jefferson,11777,US,TIGER/Line® dataset from the US Census Bureau
0101000020E610000039EFFFE3846552C0C3B81B446B534440,Nassau,Freeport,COOP,Blair House,150 S. Ocean Ave.,64,1,BUILT,1962,APTCONV,1982,133,New York,40.651711,-73.586236,1,rooftop,150,S Ocean Ave,Freeport,11520,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000CDAE7B2B124352C07FDAA84E07784440,Suffolk,Port Jefferson,APT,Jefferson Woods Apartments,150 North Country Rd.,42,4.2,BUILT,1968,,,1342,New York,40.937723,-73.047984,1,rooftop,150,N Country Rd,Port Jefferson,11777,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E610000009A52F849C6552C0CFBC1C76DF534440,Nassau,Freeport,COOP,Continental House,55 S. Bergen Pl.,45,0.6,BUILT,1962,APTCONV,,135,New York,40.655257,-73.587678,1,rooftop,55,S Bergen Pl,Freeport,11520,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000BCB20B06D76552C0E9B5D95889534440,Nassau,Freeport,COOP,Country Club Manor,250 W. Merrick Rd.,84,,BUILT,1954,APTCONV,1990,136,New York,40.652629,-73.591249,1,rooftop,250,W Merrick Rd,Freeport,11520,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E6100000AAF413CE6E6552C00951BEA085544440,Nassau,Freeport,APT,Dr. E. Mitchell Mallette Sr. Cit.,100 N. Main St.,100,1.6,BUILT,1976,SRCIT-AFFORD,,137,New York,40.660328,-73.584888,1,rooftop,100,N Main St,Freeport,11520,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
0101000020E61000003370404B574352C06616A1D80A784440,Suffolk,Port Jefferson,APT,Jefferson Woods Apartments,84 North Country Rd.,34,2.1,BUILT,1968,,,1343,New York,40.937831,-73.052203,1,rooftop,84,N Country Rd,Port Jefferson,11777,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
